EV_EBITDA,PBR,PER,ROE,매출액,배당수익율,부채비율,상세구분,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
26.93,1.74,,1.7,267.0,,60.79,식품과기본식료품소매,-8,-2.92,KOSDAQ,"음식료,담배",네오크레마,"""311390""",,8960.0
114.44,2.78,,34.8,313.0,,66.16,IT서비스,-49,-15.57,KOSDAQ,컴퓨터서비스,솔트웨어,"""328380""",,1747.0
27.2,4.63,66.98,7.33,1290.0,,91.04,건강관리장비와용품,80,6.17,KOSDAQ,"의료,정밀기기",레이,"""228670""",400.0,36900.0
29.36,3.18,82.13,4.46,531.0,,58.48,기계,27,5.17,KOSDAQ,"기계,장비",에스피시스템스,"""317830""",,16120.0
14.29,4.35,,,71.0,,177.36,화학,-24,-33.60,KOSDAQ,화학,나노브릭,"""286750""",,2155.0
98.22,7.72,118.26,6.73,151.0,,4.82,전자장비와기기,31,20.54,KOSDAQ,일반전기전자,엑스페릭스,"""317770""",,16750.0
18.48,2.61,28.26,9.77,243.0,1.75,23.26,화학,33,13.36,KOSDAQ,화학,KBG,"""318000""",,11170.0
17.48,1.72,20.42,8.91,1110.0,,46.85,디스플레이장비및부품,150,13.56,KOSDAQ,반도체,덕산테코피아,"""317330""",400.0,17850.0
15.28,2.64,68.99,4.3,2012.0,0.42,84.15,기계,100,4.95,KOSDAQ,"기계,장비",코윈테크,"""282880""",400.0,34000.0
6.02,1.33,14.03,9.98,2606.0,,19.87,핸드셋,165,6.34,KOSDAQ,일반전기전자,세경하이테크,"""148150""",400.0,19590.0
21.75,2.12,,4.46,830.0,,74.53,건설,-35,-4.24,KOSDAQ,금속,그린플러스,"""186230""",,10910.0
14.81,2.73,40.12,7.69,717.0,,73.12,방송과엔터테인먼트,41,5.70,KOSDAQ,"오락,문화",에이스토리,"""241840""",,17190.0
5.27,2.1,,42.28,523.0,,55.07,에너지장비및서비스,-139,-26.61,KOSDAQ,일반전기전자,윌링스,"""313760""",,11210.0
24.5,12.82,,40.23,136.0,,106.55,양방향미디어와서비스,-59,-43.03,KOSDAQ,디지털컨텐츠,플리토,"""300080""",,29550.0
31.96,2.44,89.87,2.71,548.0,0.66,46.39,기계,13,2.35,KOSDAQ,"기계,장비",대모,"""317850""",,13920.0
5.75,0.91,76.93,1.22,1338.0,,37.85,교육서비스,8,0.61,KOSDAQ,"출판,매체복제",아이스크림에듀,"""289010""",,4890.0
20.1,2.01,,1.71,612.0,,72.36,전자장비와기기,-5,-0.75,KOSDAQ,"기계,장비",태성,"""323280""",,2605.0
17.89,1.32,,4.98,44.0,,2.21,전기제품,-34,-75.92,KOSDAQ,일반전기전자,에이에프더블류,"""312610""",,4310.0
4.79,1.21,13.58,9.47,2366.0,2.19,23.46,포장재,200,8.47,KOSDAQ,화학,펌텍코리아,"""251970""",400.0,20950.0
0.97,1.11,11.98,10.39,1293.0,2.59,134.79,IT서비스,120,9.31,KOSDAQ,소프트웨어,헥토파이낸셜,"""234340""",400.0,17740.0
20.83,0.85,,1.18,1457.0,,330.28,"섬유,의류,신발,호화품",-6,-0.38,KOSDAQ,"섬유,의류",엠에프엠코리아,"""323230""",,898.0
20.72,3.89,,18.53,,,7.15,제약,-106,"-21,849.25",KOSDAQ,"연구,개발",압타바이오,"""293780""",,9130.0
12.26,0.74,,14.16,618.0,,95.19,"섬유,의류,신발,호화품",-93,-15.00,KOSDAQ,소매,까스텔바작,"""308100""",,7000.0
14.45,1.18,14.14,8.53,158.0,,12.16,창업투자,65,40.84,KOSDAQ,금융,컴퍼니케이,"""307930""",,5860.0
1.03,0.86,4.46,22.14,1014.0,1.48,23.28,건강관리장비와용품,267,26.31,KOSDAQ,"의료,정밀기기",수젠텍,"""253840""",,7270.0
107.62,10.96,229.25,4.87,33019.0,0.17,74.96,화학,"1,219",3.69,KOSPI,전기전자,포스코퓨처엠,"""003670""",400.0,350000.0
7.31,1.98,,2.97,293.0,0.36,194.7,방송과엔터테인먼트,-14,-4.89,KOSDAQ,"오락,문화",코퍼스코리아,"""322780""",,2710.0
32.22,3.25,52.84,6.57,2105.0,0.99,41.96,운송인프라,92,4.39,KOSDAQ,"기계,장비",현대무벡스,"""319400""",,4365.0
42.18,8.91,,60.59,629.0,,291.85,가정용품,-102,-16.18,KOSDAQ,화학,TS트릴리온,"""317240""",,1694.0
20.28,4.75,23.27,23.32,1421.0,,156.1,전자장비와기기,114,8.03,KOSDAQ,IT부품,아모그린텍,"""125210""",,16100.0
69.99,4.51,,29.14,732.0,,73.48,건강관리기술,-96,-13.10,KOSDAQ,소프트웨어,이지케어텍,"""099750""",,22900.0
12.66,2.58,33.44,8.0,27545.0,1.19,75.76,IT서비스,"1,162",4.22,KOSPI,서비스업,현대오토에버,"""307950""",400.0,138900.0
4.95,1.89,8.73,24.11,4609.0,2.6,33.78,반도체와반도체장비,774,16.80,KOSDAQ,반도체,피에스케이,"""319660""",400.0,23100.0
73.59,3.15,,5.97,299.0,,51.46,건강관리장비와용품,-62,-20.89,KOSDAQ,"연구,개발",지노믹트리,"""228760""",,16100.0
4.41,0.86,4.6,20.62,2180.0,,249.74,창업투자,561,25.74,KOSDAQ,금융,미래에셋벤처투자,"""100790""",,5320.0
3.83,1.48,9.35,17.24,13686.0,2.2,64.53,핸드셋,850,6.21,KOSPI,전기전자,드림텍,"""192650""",400.0,9050.0
15.51,2.5,17.63,15.26,382.0,0.92,12.02,디스플레이장비및부품,46,11.93,KOSDAQ,일반전기전자,프로이천,"""321260""",,2890.0
1.62,0.96,,16.82,6173.0,1.27,22.79,게임엔터테인먼트,"-2,211",-35.81,KOSPI,서비스업,더블유게임즈,"""192080""",400.0,42100.0
54.25,17.26,99.05,24.26,53576.0,0.49,126.73,전기제품,"2,727",5.09,KOSDAQ,일반전기전자,에코프로비엠,"""247540""",353.0,241000.0
4.72,2.89,,74.72,5.0,,104.37,생물공학,-229,"-4,763.45",KOSDAQ,"연구,개발",셀리드,"""299660""",,6660.0
5.68,1.59,14.43,11.4,879.0,,25.12,소프트웨어,115,13.13,KOSDAQ,금융,웹케시,"""053580""",400.0,12070.0
19.8,21.86,,104.85,89.0,,422.52,건강관리장비와용품,-94,-105.40,KOSDAQ,"의료,정밀기기",마이크로디지탈,"""305090""",,7680.0
7.02,3.58,,63.23,220.0,,184.56,"호텔,레스토랑,레저",-241,-109.43,KOSDAQ,사업지원,노랑풍선,"""104620""",,7440.0
8.27,1.9,9.75,21.87,3635.0,,98.47,핸드셋,196,5.40,KOSDAQ,IT부품,디케이티,"""290550""",,11630.0
8.37,0.29,2.69,11.51,423727.0,9.78,1419.17,은행,"33,240",7.85,KOSPI,기타금융업,우리금융지주,"""316140""",400.0,11610.0
16.6,3.11,,116.96,4050.0,,869.44,항공사,"-1,504",-37.14,KOSPI,운수창고업,에어부산,"""298690""",,3375.0
12.88,1.09,37.15,3.0,146.0,,4.66,제약,15,10.60,KOSDAQ,"음식료,담배",비피도,"""238200""",,7020.0
26.02,5.46,50.48,11.9,3289.0,0.23,107.34,전기제품,428,13.03,KOSDAQ,화학,천보,"""278280""",400.0,188600.0
14.9,3.44,,51.65,4.0,,133.99,건강관리장비와용품,-60,"-1,615.02",KOSDAQ,제약,이노테라피,"""246960""",,7880.0
2.75,1.71,,42.82,2.0,,14.96,생물공학,-345,"-15,983.41",KOSDAQ,제약,유틸렉스,"""263050""",,4070.0
4.76,0.86,9.24,,1207.0,,153.89,자동차부품,43,3.56,KOSDAQ,"운송장비,부품",디와이씨,"""310870""",,1943.0
23.5,3.72,69.4,5.55,324.0,,49.58,가구,15,4.63,KOSDAQ,소매,오하임아이엔티,"""309930""",,4925.0
54.38,2.92,,6.59,1863.0,,57.39,방송과엔터테인먼트,-272,-14.59,KOSDAQ,"오락,문화",위지윅스튜디오,"""299900""",400.0,3085.0
13.35,1.0,166.13,0.6,1631.0,,51.3,통신장비,5,0.33,KOSDAQ,일반전기전자,머큐리,"""100590""",,5960.0
278.99,13.48,290.72,,673.0,,166.4,생물공학,32,4.77,KOSDAQ,제약,에이비엘바이오,"""298380""",400.0,19610.0
51.17,3.16,32.3,,1037.0,,112.4,제약,89,8.56,KOSDAQ,제약,국전약품,"""307750""",,5890.0
101.8,5.78,45.72,16.37,492.0,,212.96,디스플레이장비및부품,21,4.24,KOSDAQ,일반전기전자,아이엘사이언스,"""307180""",,3850.0
9.18,2.11,32.66,6.71,581.0,,75.77,방송과엔터테인먼트,54,9.37,KOSDAQ,"오락,문화",애니플러스,"""310200""",400.0,3860.0
37.41,1.2,,4.69,1217.0,,73.61,자동차부품,-32,-2.65,KOSDAQ,"운송장비,부품",에코캡,"""128540""",,4075.0
6.96,0.78,16.27,4.98,1986.0,2.27,48.48,제약,48,2.39,KOSDAQ,"음식료,담배",뉴트리,"""270870""",,8400.0
4.0,0.72,2.61,31.1,2260.0,3.71,163.47,자동차부품,239,10.56,KOSDAQ,"운송장비,부품",대유에이피,"""290120""",,5390.0
23.37,3.61,,31.07,78.0,,87.91,가정용품,-32,-40.47,KOSDAQ,화학,전진바이오팜,"""110020""",,5020.0
28.1,2.68,56.1,4.91,757.0,,43.52,전기제품,27,3.55,KOSDAQ,"기계,장비",이노메트리,"""302430""",400.0,15320.0
37.79,4.2,,12.54,271.0,,131.07,IT서비스,-22,-8.18,KOSDAQ,소프트웨어,비투엔,"""307870""",,2370.0
14.15,3.18,27.8,11.97,267.0,0.6,45.13,건강관리장비와용품,33,12.23,KOSDAQ,제약,원바이오젠,"""307280""",400.0,2445.0
0.56,0.28,2.91,10.07,1686.0,,23.21,식품,163,9.70,KOSDAQ,미분류,윙입푸드,"""900340""",,990.0
8.16,1.12,,16.39,129.0,,119.07,핸드셋,-77,-60.07,KOSDAQ,일반전기전자,에이치앤비디자인,"""227100""",,4050.0
3.34,0.85,7.72,12.36,1106.0,1.79,77.27,"섬유,의류,신발,호화품",75,6.74,KOSDAQ,화학,디케이앤디,"""263020""",,3510.0
31.62,55.04,,,8.0,,628.76,생물공학,-188,"-2,467.37",KOSDAQ,"연구,개발",싸이토젠,"""217330""",,17480.0
3.25,3.36,,80.7,2.0,,62.79,생물공학,-305,"-14,786.41",KOSDAQ,제약,파멥신,"""208340""",,3245.0
45.68,1.12,137.47,0.82,634.0,0.9,53.34,창업투자,20,3.21,KOSDAQ,금융,아주IB투자,"""027360""",,2320.0
4.65,0.91,16.91,5.45,1814.0,3.14,28.52,IT서비스,86,4.74,KOSPI,서비스업,아시아나IDT,"""267850""",,13100.0
4.75,22.93,,175.42,232.0,,710.23,생물공학,-752,-324.54,KOSDAQ,"연구,개발",셀리버리,"""268600""",,6680.0
14.66,4.87,,102.12,262.0,,426.13,건강관리업체및서비스,-96,-36.72,KOSDAQ,"의료,정밀기기",네오펙트,"""290660""",,1643.0
13.81,4.18,18.0,25.82,607.0,1.08,12.57,건강관리장비와용품,191,31.56,KOSDAQ,"의료,정밀기기",엠아이텍,"""179290""",,10890.0
13.64,5.0,19.13,,1086.0,,26.75,전기제품,219,20.16,KOSDAQ,"기계,장비",대보마그네틱,"""290670""",,53500.0
6.92,1.71,9.02,21.38,1102.0,2.99,72.08,건강관리장비와용품,144,13.06,KOSDAQ,"의료,정밀기기",디알젬,"""263690""",,11460.0
197.24,13.67,,4.0,567.0,,262.55,디스플레이장비및부품,-13,-2.31,KOSDAQ,"기계,장비",티로보틱스,"""117730""",,22350.0
5.21,0.93,7.63,12.89,304.0,3.61,8.4,"호텔,레스토랑,레저",206,67.83,KOSDAQ,"오락,문화",남화산업,"""111710""",,7650.0
23.13,6.94,,25.41,58.0,,93.41,생물공학,-103,-179.63,KOSDAQ,제약,티앤알바이오팹,"""246710""",,12860.0
4.71,0.77,7.08,12.46,2817.0,1.48,49.19,제약,199,7.08,KOSDAQ,"음식료,담배",노바렉스,"""194700""",,7920.0
11.18,3.08,24.65,13.51,1105.0,0.98,9.59,핸드셋,143,12.91,KOSDAQ,기타제조,노바텍,"""285490""",400.0,38700.0
60.1,7.87,169.73,4.97,526.0,0.22,85.24,건강관리장비와용품,57,10.83,KOSDAQ,제약,엘앤씨바이오,"""290650""",,34000.0
8182.63,4.05,,0.34,259.0,,45.05,기계,-2,-0.87,KOSDAQ,소프트웨어,로보티즈,"""108490""",,28350.0
72.94,3.03,,20.03,529.0,,100.84,반도체와반도체장비,-81,-15.23,KOSDAQ,"기계,장비",네온테크,"""306620""",,3400.0
46.16,3.88,,6.82,160.0,,41.95,제약,-20,-12.77,KOSDAQ,제약,옵티팜,"""153710""",,7670.0
1.82,0.52,2.75,21.12,18018.0,4.63,76.73,철강,"1,593",8.84,KOSPI,철강금속,세아제강,"""306200""",400.0,154500.0
39.32,1.81,150.64,1.21,468.0,0.25,117.47,전기제품,8,1.60,KOSDAQ,일반전기전자,에스퓨얼셀,"""288620""",400.0,18540.0
257.85,2.79,,6.45,2172.0,0.49,121.28,식품,-33,-1.54,KOSDAQ,소매,푸드나무,"""290720""",,10100.0
11.72,1.21,13.91,9.16,223.0,1.41,52.57,창업투자,83,37.15,KOSDAQ,금융,나우IB,"""293580""",,1206.0
7.06,0.9,10.26,9.34,2108.0,2.79,28.9,제약,243,11.53,KOSPI,의약품,하나제약,"""293480""",,14030.0
19.8,4.34,,42.27,62.0,,206.88,전기제품,-71,-114.99,KOSDAQ,IT부품,명성티엔에스,"""257370""",,9210.0
4.93,0.43,,3.49,840.0,,19.25,건설,-33,-3.96,KOSPI,건설업,우진아이엔에스,"""010400""",,6040.0
5.53,5.97,,144.3,62.0,,686.17,건강관리장비와용품,-136,-218.55,KOSDAQ,"의료,정밀기기",지티지웰니스,"""219750""",,2850.0
10.52,1.64,14.16,12.31,271.0,,50.89,제약,43,15.90,KOSDAQ,도매,더블유에스아이,"""299170""",,2060.0
185.64,6.25,,1.94,398.0,,58.66,광고,-13,-3.32,KOSDAQ,사업지원,엔피,"""291230""",,4575.0
4.15,0.62,7.99,8.57,3809.0,2.43,90.29,"섬유,의류,신발,호화품",264,6.92,KOSDAQ,"섬유,의류",크리스에프앤씨,"""110790""",400.0,18220.0
12.62,0.96,46.02,2.15,258.0,0.75,17.61,소프트웨어,8,3.07,KOSDAQ,"출판,매체복제",디지캡,"""197140""",,4610.0
11.29,2.61,,34.9,276.0,,41.45,반도체와반도체장비,-91,-32.83,KOSDAQ,반도체,지니틱스,"""303030""",,1600.0
12.17,3.64,16.15,24.03,1414.0,,32.84,반도체와반도체장비,279,19.72,KOSDAQ,"기계,장비",에이피티씨,"""089970""",,18740.0
23.03,1.08,,13.58,1330.0,1.67,44.61,핸드셋,-93,-7.02,KOSDAQ,IT부품,액트로,"""290740""",,7370.0
17.94,4.31,25.35,18.86,1706.0,0.59,237.66,IT서비스,61,3.56,KOSDAQ,소프트웨어,오파스넷,"""173130""",,12970.0
36.71,2.13,,18.22,101.0,,109.55,생물공학,-81,-80.06,KOSDAQ,제약,바이오솔루션,"""086820""",,11600.0
11.99,0.53,,,354.0,,33.65,화학,-176,-49.80,KOSDAQ,화학,대유,"""290380""",,2300.0
8.57,0.96,19.11,5.36,1329.0,5.61,43.35,디스플레이장비및부품,93,6.98,KOSDAQ,IT부품,디아이티,"""110990""",,9370.0
1.62,1.0,14.61,7.1,125.0,,13.25,소프트웨어,19,15.17,KOSDAQ,소프트웨어,에스에스알,"""275630""",,4605.0
7.02,1.2,,13.55,304.0,0.94,18.46,소프트웨어,-50,-16.45,KOSDAQ,소프트웨어,휴네시온,"""290270""",,4540.0
75.31,10.7,,222.35,5258.0,,1654.96,항공사,"-1,187",-22.57,KOSPI,운수창고업,티웨이항공,"""091810""",340.0,3310.0
6.92,0.59,10.76,5.59,14876.0,4.98,56.24,건축자재,876,5.89,KOSPI,비금속광물,한일시멘트,"""300720""",400.0,12240.0
5.13,0.9,12.72,7.11,10477.0,2.98,92.08,IT서비스,284,2.71,KOSPI,서비스업,롯데정보통신,"""286940""",400.0,25200.0
14.2,0.82,,1.85,613.0,,131.47,제약,-9,-1.52,KOSDAQ,제약,한국유니온제약,"""080720""",,5540.0
8.99,1.0,34.16,2.99,1431.0,1.0,29.49,"섬유,의류,신발,호화품",18,1.29,KOSDAQ,"섬유,의류",그리티,"""204020""",,3430.0
9.99,1.76,9.05,21.63,287.0,,33.1,전자제품,61,21.17,KOSDAQ,통신장비,알로이스,"""297570""",,1591.0
10.08,4.11,,46.18,93.0,,100.37,생물공학,-219,-234.84,KOSDAQ,"연구,개발",올릭스,"""226950""",,16200.0
10.39,0.96,91.73,1.07,35101.0,,325.44,전기장비,291,0.83,KOSPI,전기전자,효성중공업,"""298040""",400.0,100500.0
7.32,2.9,16.41,19.11,38414.0,4.5,267.04,화학,"1,602",4.17,KOSPI,화학,효성첨단소재,"""298050""",400.0,459000.0
56.41,2.62,,135.41,28786.0,,2631.81,화학,"-4,089",-14.20,KOSPI,화학,효성화학,"""298000""",,94500.0
20.77,1.58,32.18,4.95,254.0,0.83,10.31,창업투자,34,13.60,KOSDAQ,금융,SV인베스트먼트,"""289080""",,2085.0
7.32,1.14,,45.05,594.0,,143.98,제약,-425,-71.67,KOSDAQ,제약,아이큐어,"""175250""",,2730.0
79.3,4.84,,66.32,942.0,,484.77,생명과학도구및서비스,-299,-31.69,KOSDAQ,"연구,개발",EDGC,"""245620""",,1875.0
16.26,0.26,14.67,1.75,32983.0,6.0,152.81,건설,502,1.52,KOSPI,건설업,HDC현대산업개발,"""294870""",400.0,11210.0
7.1,4.9,,83.12,1.0,,30.3,제약,-159,"-12,239.19",KOSDAQ,"연구,개발",카이노스메드,"""284620""",,4585.0
6.39,0.75,37.59,1.89,2111.0,,56.21,전기제품,17,0.79,KOSDAQ,일반전기전자,파워넷,"""037030""",,3500.0
8.79,1.37,145.05,0.88,88827.0,2.86,185.04,"섬유,의류,신발,호화품",192,0.22,KOSPI,화학,효성티앤씨,"""298020""",400.0,388500.0
402.47,3.88,,224.94,161.0,,418.21,건강관리장비와용품,-921,-572.70,KOSDAQ,"의료,정밀기기",세종메디칼,"""258830""",,1887.0
981.51,26.32,,,1581.0,,540.22,식품,"-2,828",-178.85,KOSDAQ,"음식료,담배",카나리아바이오,"""016790""",,23800.0
20.74,9.29,27.25,42.89,1165.0,,47.73,건강관리장비와용품,270,23.18,KOSDAQ,"의료,정밀기기",제이시스메디칼,"""287410""",400.0,10370.0
5.22,1.15,7.58,16.67,826.0,2.07,20.73,건강관리장비와용품,139,16.83,KOSDAQ,"의료,정밀기기",제노레이,"""122310""",,7240.0
179.02,2.84,,27.13,358.0,,297.51,백화점과일반상점,-143,-39.99,KOSDAQ,미분류,JTC,"""950170""",,3955.0
24.19,2.74,123.18,,198.0,,68.56,건강관리장비와용품,8,4.21,KOSDAQ,"의료,정밀기기",오스테오닉,"""226400""",,6000.0
17.3,1.41,23.31,6.49,98.0,0.7,21.12,창업투자,35,35.74,KOSDAQ,금융,린드먼아시아,"""277070""",,5950.0
62.33,1.33,,27.95,876.0,,97.28,건강관리업체및서비스,-264,-30.12,KOSDAQ,전문기술,케어랩스,"""263700""",,6180.0
11.86,2.0,13.13,17.66,747.0,1.04,110.04,반도체와반도체장비,100,13.39,KOSDAQ,반도체,네오셈,"""253590""",,3435.0
10.09,1.84,40.04,4.7,6104.0,1.48,34.45,화장품,167,2.73,KOSPI,화학,애경산업,"""018250""",400.0,25100.0
0.07,0.77,,18.16,266.0,,22.71,제약,-251,-94.20,KOSDAQ,제약,엔지켐생명과학,"""183490""",,1833.0
156.48,1.75,,2.59,240.0,,75.77,생물공학,-6,-2.51,KOSDAQ,농업,아시아종묘,"""154030""",,3640.0
7.11,1.54,24.45,6.54,1950.0,1.79,68.51,제약,66,3.39,KOSDAQ,제약,동구바이오제약,"""006620""",,5680.0
91.49,2.37,,19.59,2793.0,,101.38,IT서비스,-499,-17.85,KOSDAQ,인터넷,카페24,"""042000""",,15650.0
25.78,5.28,41.47,13.35,22840.0,0.22,37.84,제약,"5,426",23.76,KOSPI,의약품,셀트리온,"""068270""",400.0,152500.0
6.94,1.01,11.35,9.47,1677.0,1.98,73.4,제약,80,4.79,KOSDAQ,제약,알리코제약,"""260660""",,5950.0
24.8,2.22,,17.68,380.0,,56.39,"섬유,의류,신발,호화품",-59,-15.53,KOSDAQ,"섬유,의류",배럴,"""267790""",,8590.0
2.43,0.76,4.65,17.66,9381.0,2.38,27.99,가정용기기와용품,"1,146",12.21,KOSPI,서비스업,쿠쿠홈시스,"""284740""",,23800.0
2.98,1.15,6.52,,1928.0,4.26,65.69,반도체와반도체장비,169,8.74,KOSDAQ,반도체,씨앤지하이테크,"""264660""",,12950.0
29.27,0.92,26.72,4.28,899.0,,158.01,건축자재,24,2.68,KOSDAQ,비금속,SG,"""255220""",,1817.0
0.87,0.62,7.17,9.11,18292.0,2.05,45.66,화학,"2,315",12.65,KOSPI,화학,SK케미칼,"""285130""",,69800.0
15.76,2.64,,17.2,296.0,,110.27,전자장비와기기,-74,-24.87,KOSDAQ,"의료,정밀기기",시스웍,"""269620""",,889.0
3.27,0.93,11.86,8.19,727.0,1.52,25.23,디스플레이장비및부품,108,14.85,KOSDAQ,반도체,디바이스이엔지,"""187870""",,18200.0
9.38,1.7,37.94,4.73,173.0,,8.58,소프트웨어,19,11.03,KOSDAQ,소프트웨어,링크제니시스,"""219420""",,6380.0
5.18,3.21,15.99,21.84,76158.0,1.95,206.06,백화점과일반상점,"1,935",2.54,KOSPI,유통업,BGF리테일,"""282330""",400.0,179000.0
34.26,16.11,51.35,37.46,1315.0,,146.03,화학,272,20.65,KOSDAQ,화학,레이크머티리얼즈,"""281740""",400.0,21100.0
6.36,0.55,25.68,2.25,3979.0,1.25,200.55,자동차부품,29,0.72,KOSPI,운수장비,동양피스톤,"""092780""",,5090.0
8.04,0.8,,11.01,694.0,0.93,18.33,화장품,-212,-30.52,KOSDAQ,화학,씨티케이,"""260930""",,6550.0
34.23,7.82,,35.07,5934.0,,607.87,항공사,-494,-8.33,KOSPI,운수창고업,진에어,"""272450""",371.0,16540.0
8.71,2.44,4.96,66.79,1321.0,,161.3,IT서비스,324,24.52,KOSDAQ,소프트웨어,에스트래픽,"""234300""",,6110.0
0.76,0.62,2.85,25.72,540.0,4.21,13.54,반도체와반도체장비,437,80.93,KOSDAQ,반도체,메카로,"""241770""",,12210.0
18.27,3.73,23.46,16.84,439.0,,37.49,소프트웨어,118,26.83,KOSDAQ,소프트웨어,비즈니스온,"""138580""",,11450.0
0.17,0.27,4.78,5.84,3583.0,4.27,48.55,건설,195,5.45,KOSDAQ,종합건설,대원,"""007680""",,6930.0
6.36,0.93,7.18,15.28,4024.0,,228.57,식품,91,2.27,KOSDAQ,"음식료,담배",체리부로,"""066360""",,1329.0
5.62,0.43,6.82,6.41,2057.0,8.81,25.56,자동차부품,240,11.66,KOSPI,화학,동아타이어,"""282690""",,11920.0
3.5,1.02,8.06,13.66,3782.0,1.69,13.46,반도체와반도체장비,554,14.64,KOSPI,의료정밀,케이씨텍,"""281820""",400.0,21400.0
8.4,0.72,21.24,,4074.0,4.02,77.96,포장재,121,2.97,KOSPI,화학,삼양패키징,"""272550""",,16510.0
42.89,7.03,,17.11,95.0,,20.11,생물공학,-111,-117.77,KOSDAQ,미분류,코오롱티슈진,"""950160""",,9340.0
7.55,2.43,31.76,7.52,6979.0,,65.07,방송과엔터테인먼트,506,7.25,KOSDAQ,"오락,문화",스튜디오드래곤,"""253450""",400.0,53500.0
119.24,7.18,,22.27,364.0,,143.68,핸드셋,-121,-33.07,KOSDAQ,IT부품,유티아이,"""179900""",,19400.0
7.08,1.61,12.58,13.56,1823.0,1.72,33.53,화학,189,10.39,KOSPI,화학,테이팩스,"""055490""",400.0,50500.0
45.0,1.96,71.94,2.8,1113.0,,83.7,전자장비와기기,11,1.01,KOSDAQ,일반전기전자,상신전자,"""263810""",,5680.0
21.38,2.04,77.17,2.34,356.0,,54.29,포장재,8,2.24,KOSDAQ,기타제조,휴엠앤씨,"""263920""",,1256.0
2.65,0.81,50.74,1.7,1767.0,,26.3,자동차부품,39,2.21,KOSDAQ,"운송장비,부품",폴라리스세원,"""234100""",,2260.0
15.81,1.6,22.05,7.41,335.0,2.25,67.22,식품,38,11.32,KOSDAQ,"음식료,담배",인산가,"""277410""",,2570.0
8.21,1.44,22.57,6.55,4778.0,0.8,113.2,전기제품,196,4.10,KOSDAQ,IT부품,신흥에스이씨,"""243840""",400.0,48600.0
18.06,2.0,23.59,8.81,479.0,0.56,42.8,자동차부품,48,10.06,KOSDAQ,"운송장비,부품",영화테크,"""265560""",,10650.0
37.84,0.91,,0.53,548.0,,35.75,디스플레이장비및부품,-13,-2.30,KOSDAQ,IT부품,야스,"""255440""",,11210.0
17.53,7.77,53.16,19.66,338.0,,332.27,우주항공과국방,9,2.64,KOSDAQ,"운송장비,부품",어스앤에어로스페이스,"""263540""",,5950.0
76.96,4.63,,6.06,3857.0,,74.83,게임엔터테인먼트,-430,-11.15,KOSDAQ,디지털컨텐츠,펄어비스,"""263750""",378.0,52800.0
6.93,0.44,17.11,2.89,32033.0,1.88,94.41,식품,439,1.37,KOSPI,음식료품,롯데웰푸드,"""280360""",400.0,101500.0
35.43,7.89,,33.07,34.0,,47.69,생물공학,-93,-271.65,KOSDAQ,제약,앱클론,"""174900""",,17500.0
28.08,2.63,,28.12,1166.0,,469.27,전기제품,-152,-13.06,KOSDAQ,"기계,장비",엠플러스,"""259630""",,12140.0
34.51,3.23,,4.06,741.0,,57.46,디스플레이장비및부품,-32,-4.37,KOSDAQ,반도체,선익시스템,"""171090""",,30050.0
25.39,3.58,,19.94,146.0,,63.69,디스플레이장비및부품,-120,-82.37,KOSDAQ,반도체,케이피에스,"""256940""",,10130.0
140.27,9.51,,9.06,176.0,,56.13,에너지장비및서비스,-32,-18.49,KOSDAQ,전문기술,지오릿에너지,"""270520""",,10960.0
6.23,1.49,12.3,12.71,2090.0,1.02,84.3,핸드셋,130,6.23,KOSDAQ,일반전기전자,덕우전자,"""263600""",,10330.0
423.69,1.91,,32.68,860.0,,109.55,핸드셋,-217,-25.21,KOSDAQ,금속,케일럼,"""258610""",,3675.0
32.66,2.81,136.61,2.11,1024.0,,114.34,기계,9,0.85,KOSDAQ,IT부품,알에스오토메이션,"""140670""",,12750.0
12.47,1.49,30.28,5.19,158.0,1.6,64.64,광고,22,14.19,KOSDAQ,전문기술,와이즈버즈,"""273060""",,1349.0
7.81,2.56,11.86,24.65,5685.0,1.81,188.32,자동차부품,385,6.77,KOSDAQ,"운송장비,부품",모트렉스,"""118990""",400.0,18650.0
4.73,0.32,6.26,4.93,389.0,,5.23,화장품,116,29.85,KOSDAQ,미분류,컬러레이,"""900310""",,1230.0
12.83,2.99,39.03,8.05,991.0,,121.94,IT서비스,24,2.42,KOSDAQ,정보기기,데이타솔루션,"""263800""",,5790.0
6.84,1.31,,12.73,315.0,,28.4,디스플레이장비및부품,-86,-27.41,KOSDAQ,반도체,힘스,"""238490""",,7400.0
19.79,2.73,33.05,8.65,612.0,,22.95,출판,61,10.03,KOSDAQ,디지털컨텐츠,디앤씨미디어,"""263720""",400.0,16540.0
19207.59,1.91,,28.55,505.0,,119.81,핸드셋,-65,-12.80,KOSDAQ,"의료,정밀기기",이즈미디어,"""181340""",,2705.0
16.66,3.11,22.31,16.05,385.0,1.82,24.62,소프트웨어,71,18.58,KOSDAQ,소프트웨어,지니언스,"""263860""",,16880.0
45.36,5.13,73.27,7.06,19722.0,0.22,116.05,제약,"1,472",7.46,KOSDAQ,도매,셀트리온헬스케어,"""091990""",400.0,65600.0
16.01,8.83,,113.81,350.0,,581.2,화장품,-173,-49.24,KOSDAQ,화학,아우딘퓨쳐스,"""227610""",,4005.0
